date,open,high,low,close,volume,vwap
09/04/2013 09:16:02.146,1646.25,1646.75,1645.5,1646.5,21673.0,1646.0128962303327
09/04/2013 09:21:14.971,1646.5,1646.75,1645.5,1646.0,21794.0,1646.0328186656877
09/04/2013 09:28:34.063,1646.0,1647.0,1645.5,1646.5,21731.0,1646.2630918963691
09/04/2013 09:34:26.570,1646.5,1647.25,1645.75,1646.5,21731.0,1646.392998481432
09/04/2013 09:40:24.324,1646.5,1647.75,1645.75,1647.25,21728.0,1646.7555343335787
09/04/2013 09:46:33.177,1647.0,1647.25,1646.25,1646.75,21733.0,1646.7340104909586
09/04/2013 09:52:29.744,1646.75,1648.0,1646.5,1647.5,21727.0,1647.1135568647305
09/04/2013 09:58:45.522,1647.5,1647.75,1646.75,1647.5,21733.0,1647.2719711958773
09/04/2013 10:03:11.691,1647.5,1648.5,1647.0,1648.5,21696.0,1647.653438421829
09/04/2013 10:05:28.449,1648.5,1649.25,1648.5,1649.0,21756.0,1648.9027854384997
09/04/2013 10:10:34.259,1649.25,1649.75,1648.75,1649.5,21744.0,1649.3141556291391
09/04/2013 10:17:42.234,1649.5,1649.75,1648.5,1648.75,21724.0,1649.0099314122629
09/04/2013 10:26:15.073,1648.75,1649.0,1648.0,1648.5,21738.0,1648.5926258165425
09/04/2013 10:33:21.951,1648.5,1649.75,1648.25,1649.5,21708.0,1649.075697899392
09/04/2013 10:40:08.722,1649.5,1650.0,1648.75,1649.75,21754.0,1649.3519467684105
09/04/2013 10:41:22.417,1649.75,1651.25,1649.5,1651.0,21731.0,1650.580714187106
09/04/2013 10:46:14.839,1651.0,1651.75,1650.5,1651.5,21726.0,1651.1966998066832
09/04/2013 10:51:13.366,1651.5,1652.25,1651.0,1652.25,21728.0,1651.4624677835052
09/04/2013 10:54:45.327,1652.25,1652.75,1652.0,1652.5,21736.0,1652.4277005888848
09/04/2013 10:59:29.227,1652.75,1653.5,1652.5,1653.0,21733.0,1652.8980007362077
09/04/2013 11:06:43.059,1653.0,1653.25,1652.25,1652.75,21707.0,1652.8394181600406
09/04/2013 11:13:03.441,1652.75,1653.5,1652.5,1653.5,21756.0,1653.136560029417
09/04/2013 11:20:06.685,1653.5,1653.75,1652.0,1652.5,21730.0,1652.5736884491487
09/04/2013 11:35:31.919,1652.5,1653.0,1652.0,1652.5,21721.0,1652.4486326596382
09/04/2013 11:49:35.813,1652.5,1653.5,1652.25,1652.75,21741.0,1652.6885607837726
09/04/2013 12:00:44.058,1652.75,1653.0,1652.0,1652.25,21722.0,1652.402656293159
09/04/2013 12:15:11.000,1652.25,1653.0,1652.0,1652.75,21741.0,1652.527160664183
09/04/2013 12:22:16.733,1652.75,1654.25,1652.75,1654.0,21719.0,1653.6833763064599
09/04/2013 12:30:17.549,1654.0,1654.75,1653.75,1654.0,21743.0,1654.1534516856
09/04/2013 12:39:25.312,1654.0,1654.25,1653.25,1653.5,21730.0,1653.639438564197
09/04/2013 12:52:33.169,1653.5,1654.0,1652.25,1652.5,21728.0,1653.1595061671576
09/04/2013 13:02:02.088,1652.5,1652.5,1651.25,1651.75,21735.0,1651.8834713595584
09/04/2013 13:09:31.006,1651.75,1653.25,1651.0,1651.25,21716.0,1652.1240559955793
09/04/2013 13:23:08.702,1651.25,1652.25,1651.0,1652.0,21721.0,1651.6977694397128
09/04/2013 13:34:58.867,1652.0,1652.25,1650.75,1651.5,21756.0,1651.7131480970766
09/04/2013 13:49:52.771,1651.75,1652.5,1651.25,1652.0,21712.0,1651.8028049005159
09/04/2013 14:04:48.000,1652.0,1653.5,1651.5,1652.75,21749.0,1652.753333486597
09/04/2013 14:18:57.916,1652.5,1654.0,1652.0,1653.75,21725.0,1653.0408055235903
09/04/2013 14:24:29.682,1653.75,1654.25,1650.75,1651.0,21738.0,1652.6947971294508
09/04/2013 14:25:43.552,1651.0,1652.0,1650.0,1651.75,21731.0,1650.9320901016981
09/04/2013 14:29:36.935,1651.75,1652.75,1651.0,1651.25,21731.0,1651.7456858865216
09/04/2013 14:34:06.847,1651.25,1652.25,1650.0,1650.75,21730.0,1651.011757938334
09/04/2013 14:40:23.713,1650.75,1651.25,1649.5,1649.75,21730.0,1650.2411412793374
09/04/2013 14:45:27.434,1649.75,1652.0,1649.75,1651.5,21721.0,1650.7516919110537
09/04/2013 14:51:07.962,1651.5,1652.75,1651.25,1652.0,21685.0,1652.068572746138
09/04/2013 14:55:55.406,1652.0,1652.25,1650.25,1650.75,21788.0,1651.0596888195337
09/04/2013 14:59:06.257,1650.5,1651.25,1649.5,1651.0,21727.0,1650.3741657845078
09/04/2013 14:59:58.063,1651.0,1652.25,1650.75,1651.75,21729.0,1651.4835128169727
09/04/2013 15:00:06.634,1651.75,1652.25,1651.25,1651.5,21736.0,1651.777339436879
09/04/2013 15:01:40.048,1651.5,1652.5,1651.5,1652.25,21681.0,1652.1042041418755
09/04/2013 15:09:28.252,1652.25,1654.0,1652.0,1653.75,21778.0,1652.9332009367251
09/04/2013 15:33:39.627,1653.75,1654.0,1652.75,1653.75,21725.0,1653.3666973532797
09/04/2013 21:07:00.554,1653.75,1655.25,1653.0,1653.25,21740.0,1654.2303127874884
09/05/2013 02:18:50.718,1653.5,1655.75,1652.0,1653.75,21729.0,1653.779361682544
09/05/2013 03:07:12.167,1653.75,1656.5,1653.5,1655.25,21733.0,1655.1603322136843
09/05/2013 03:49:06.884,1655.25,1655.5,1651.25,1651.25,21732.0,1653.488093594699
09/05/2013 04:43:35.077,1651.25,1653.5,1650.5,1650.5,21731.0,1652.0645736505453
09/05/2013 05:52:20.228,1650.5,1654.5,1650.5,1653.5,21722.0,1652.5633344075131
09/05/2013 07:10:16.637,1653.5,1654.25,1652.0,1654.25,21728.0,1653.1528787739323
09/05/2013 07:41:32.211,1654.0,1655.75,1652.5,1655.5,21741.0,1654.220666022722
09/05/2013 08:06:38.525,1655.5,1656.0,1653.25,1654.25,21734.0,1654.4337788718137
09/05/2013 08:25:08.149,1654.25,1654.5,1652.25,1653.0,21721.0,1653.3361263293586
09/05/2013 08:30:36.465,1653.0,1653.0,1651.25,1651.75,21729.0,1652.2961825210548
09/05/2013 08:33:17.897,1651.75,1653.75,1651.25,1653.5,21743.0,1652.3805247665916
09/05/2013 08:35:55.778,1653.5,1655.75,1653.0,1655.5,21727.0,1654.362774428131
09/05/2013 08:39:38.576,1655.5,1656.0,1654.75,1655.75,21735.0,1655.3053830227743
09/05/2013 08:44:27.498,1655.75,1656.25,1654.75,1655.5,21731.0,1655.5751921218537
09/05/2013 08:46:36.264,1655.5,1657.75,1655.25,1657.75,21731.0,1657.0335350421058
09/05/2013 08:50:04.333,1657.5,1658.25,1657.0,1657.5,21728.0,1657.6750966494844
09/05/2013 08:55:36.954,1657.5,1657.75,1656.5,1657.5,21657.0,1657.014013944683
09/05/2013 09:01:45.454,1657.5,1658.0,1656.75,1657.0,21800.0,1657.332855504587
09/05/2013 09:05:18.640,1657.0,1657.75,1655.25,1656.25,21738.0,1656.4973663630508
09/05/2013 09:12:14.253,1656.25,1657.25,1655.5,1656.5,21732.0,1656.4358319528806
09/05/2013 09:20:31.991,1656.5,1657.75,1656.0,1656.75,21730.0,1657.138253566498
09/05/2013 09:29:38.857,1656.75,1657.25,1655.75,1656.75,21732.0,1656.4992982698325
09/05/2013 09:33:49.748,1656.75,1657.0,1654.25,1654.5,21729.0,1655.6078742694096
09/05/2013 09:36:31.287,1654.25,1654.5,1652.75,1653.75,21729.0,1653.5771434488472
09/05/2013 09:41:27.354,1653.75,1654.5,1653.5,1654.25,21735.0,1654.117253278123
09/05/2013 09:47:30.428,1654.25,1655.0,1652.75,1653.0,21731.0,1654.1261216695043
09/05/2013 09:53:54.178,1653.0,1655.75,1653.0,1655.75,21721.0,1654.3608489480227
09/05/2013 09:59:17.243,1655.75,1655.75,1653.5,1653.5,21703.0,1654.9214279131918
09/05/2013 10:02:55.769,1653.5,1654.0,1652.5,1653.5,21764.0,1653.326984929241
09/05/2013 10:09:57.750,1653.5,1654.5,1652.75,1654.25,21736.0,1653.6140159182921
09/05/2013 10:17:09.565,1654.25,1655.0,1654.0,1654.25,21730.0,1654.5095375057524
09/05/2013 10:24:29.457,1654.25,1654.5,1653.0,1653.25,21732.0,1653.9354523283637
09/05/2013 10:30:58.894,1653.25,1655.0,1653.0,1654.25,21730.0,1654.0595029912563
09/05/2013 10:39:03.025,1654.25,1656.25,1654.25,1655.0,21714.0,1655.1839596573639
09/05/2013 10:50:54.822,1655.0,1656.0,1654.75,1655.75,21749.0,1655.275460940733
09/05/2013 11:03:34.526,1655.75,1656.0,1654.75,1655.5,21730.0,1655.4732282558675
09/05/2013 11:15:56.877,1655.5,1655.5,1654.0,1654.0,21731.0,1654.929766232571
09/05/2013 11:27:56.385,1654.0,1655.25,1653.75,1654.25,21717.0,1654.3396302435879
09/05/2013 11:45:30.410,1654.25,1654.75,1653.75,1654.75,21731.0,1654.1616814688693
09/05/2013 12:06:31.868,1654.5,1655.0,1654.25,1654.75,21715.0,1654.5802670964772
09/05/2013 12:18:05.330,1654.75,1654.75,1653.25,1654.0,21712.0,1654.0080140014738
09/05/2013 12:34:56.043,1654.0,1655.25,1653.75,1654.5,21781.0,1654.6862058674992
09/05/2013 12:54:22.083,1654.5,1656.25,1654.25,1654.75,21731.0,1655.467649901063
09/05/2013 13:01:33.038,1654.75,1654.75,1653.5,1654.25,21731.0,1654.1977014403387
09/05/2013 13:24:10.758,1654.25,1655.5,1654.0,1654.75,21728.0,1654.774150865243
09/05/2013 13:41:37.720,1654.75,1655.75,1654.25,1655.5,21662.0,1655.0404163973778
09/05/2013 13:54:41.375,1655.5,1656.75,1654.5,1656.75,21800.0,1655.4643463302752
09/05/2013 14:07:43.383,1656.5,1656.75,1655.25,1655.25,21726.0,1655.808087084599
09/05/2013 14:25:01.916,1655.25,1655.5,1654.0,1654.75,21739.0,1654.863137678826
09/05/2013 14:36:02.269,1654.75,1655.0,1653.25,1653.5,21723.0,1653.9895157206647
09/05/2013 14:49:28.262,1653.5,1654.75,1653.0,1653.5,21734.0,1653.6768542376
09/05/2013 14:57:20.375,1653.5,1654.0,1653.0,1653.25,21736.0,1653.4584330143541
09/05/2013 14:59:57.029,1653.25,1653.75,1652.75,1653.5,21722.0,1653.2440267931129
09/05/2013 15:00:11.147,1653.5,1653.75,1652.5,1652.75,21699.0,1652.9468639107793
09/05/2013 15:05:42.034,1652.75,1653.25,1652.5,1653.0,21769.0,1652.7948688502
09/05/2013 15:14:57.805,1653.0,1653.5,1652.5,1653.0,21727.0,1652.954169926819
09/05/2013 20:10:26.191,1653.0,1654.0,1648.5,1649.25,21723.0,1651.584346084795
09/06/2013 00:56:33.922,1649.25,1652.75,1648.75,1651.25,21745.0,1650.908013336399
09/06/2013 02:33:36.816,1651.5,1655.75,1651.0,1654.0,21723.0,1653.967822124016
09/06/2013 03:42:35.631,1654.0,1654.5,1652.0,1652.75,21740.0,1653.030611775529
09/06/2013 05:25:25.169,1652.75,1654.0,1652.0,1652.5,21728.0,1653.0595544919
09/06/2013 06:37:14.051,1652.5,1656.0,1652.25,1655.5,21733.0,1654.1222449730824
09/06/2013 07:07:44.639,1655.5,1657.75,1655.0,1657.25,21732.0,1656.290033130867
09/06/2013 07:24:21.364,1657.25,1659.5,1657.25,1659.0,21730.0,1658.6331339162448
09/06/2013 07:30:50.666,1659.0,1659.75,1656.25,1657.5,21721.0,1658.1597532341973
09/06/2013 07:32:15.982,1657.5,1662.25,1657.25,1661.25,21490.0,1660.0641693811076
09/06/2013 07:33:44.075,1661.25,1663.5,1660.75,1661.75,21971.0,1662.1311615311092
09/06/2013 07:36:21.599,1661.75,1662.25,1659.5,1662.0,21743.0,1660.945936623281
09/06/2013 07:42:27.805,1662.0,1662.25,1658.25,1660.5,21677.0,1659.7949093509249
09/06/2013 07:51:33.275,1660.5,1661.5,1658.75,1661.0,21759.0,1660.3633783721677
09/06/2013 07:58:11.048,1661.0,1662.75,1660.5,1662.5,21751.0,1661.9606569812881
09/06/2013 08:14:41.817,1662.5,1662.75,1659.75,1659.75,21731.0,1661.2106322764714
09/06/2013 08:29:04.035,1659.75,1660.75,1659.0,1659.5,21729.0,1659.9543122094897
09/06/2013 08:32:02.155,1659.5,1660.5,1658.5,1660.25,21720.0,1659.331261510129
09/06/2013 08:34:38.123,1660.0,1660.25,1657.75,1658.75,21750.0,1658.522183908046
09/06/2013 08:37:12.797,1658.75,1661.0,1658.75,1659.75,21711.0,1660.0193220026715
09/06/2013 08:39:18.980,1659.75,1659.75,1657.25,1657.5,21751.0,1658.510781113512
09/06/2013 08:40:19.845,1657.25,1657.75,1655.75,1656.0,21707.0,1656.7217487446446
09/06/2013 08:41:19.978,1656.0,1656.0,1653.75,1653.75,21754.0,1655.0141008550152
09/06/2013 08:42:23.120,1653.75,1655.0,1652.75,1653.25,21720.0,1653.999332412523
09/06/2013 08:43:14.937,1653.25,1653.5,1652.5,1652.5,21726.0,1652.972786062782
09/06/2013 08:44:16.087,1652.5,1653.0,1650.25,1650.5,21738.0,1651.7911606403534
09/06/2013 08:44:41.539,1650.5,1650.75,1648.25,1649.0,21738.0,1649.2479988959426
09/06/2013 08:45:29.891,1649.0,1650.0,1647.5,1647.5,21723.0,1648.9518482714175
09/06/2013 08:46:07.740,1647.5,1648.0,1646.25,1646.5,21731.0,1647.2460770328103
09/06/2013 08:47:05.955,1646.5,1647.25,1644.5,1644.5,21742.0,1646.0691978658817
09/06/2013 08:47:34.891,1644.5,1644.75,1642.25,1642.5,21719.0,1643.334096873705
09/06/2013 08:48:09.448,1642.5,1644.5,1642.5,1644.25,21739.0,1643.6093311559869
09/06/2013 08:49:06.261,1644.25,1645.25,1644.0,1645.0,21729.0,1644.6820838510746
09/06/2013 08:49:56.519,1645.0,1647.0,1644.75,1647.0,21735.0,1645.8549689440995
09/06/2013 08:50:42.519,1647.0,1647.75,1646.25,1646.75,21709.0,1646.951920862315
09/06/2013 08:52:20.679,1646.75,1647.75,1645.25,1645.5,21738.0,1646.693451559481
09/06/2013 08:54:00.733,1645.5,1648.25,1645.25,1647.5,21743.0,1647.0253644851216
09/06/2013 08:55:51.024,1647.5,1647.75,1645.5,1646.5,21728.0,1646.586535806333
09/06/2013 08:57:35.829,1646.5,1647.0,1644.5,1646.5,21737.0,1645.7472397294935
09/06/2013 08:59:56.323,1646.5,1647.0,1644.5,1645.25,21733.0,1645.805342106474
09/06/2013 09:01:42.011,1645.25,1646.0,1643.25,1644.0,21725.0,1644.336168009206
09/06/2013 09:03:14.844,1644.0,1645.25,1642.25,1642.5,21734.0,1643.626276801325
09/06/2013 09:03:47.227,1642.5,1642.75,1640.25,1640.25,21733.0,1641.4422652187916
09/06/2013 09:04:26.772,1640.25,1641.0,1638.75,1639.25,21720.0,1639.8786372007366
09/06/2013 09:05:31.586,1639.25,1641.5,1639.0,1641.25,21738.0,1640.105034961818
09/06/2013 09:06:45.829,1641.25,1643.75,1640.75,1643.25,21729.0,1642.21521929219
09/06/2013 09:08:29.081,1643.25,1644.75,1642.75,1643.75,21738.0,1643.7251932100469
09/06/2013 09:10:58.410,1643.75,1645.0,1643.0,1644.5,21731.0,1643.9089089319405
09/06/2013 09:12:16.527,1644.5,1646.75,1643.75,1646.0,21727.0,1645.286889584388
09/06/2013 09:14:21.868,1646.0,1646.0,1644.25,1644.75,21734.0,1645.1674910278825
